,Location,Date,CCG,Radius,lat/long,distance_from_LHR,Pollutant,Indicator Value (R µg/m3)
5006,Watford Town Hall,2007,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5007,Broadway,2008,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,PM2.5 particulate matter (Hourly measured),
5008,Brook Green,2008,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,PM2.5 particulate matter (Hourly measured),
5009,Oxford High St,2008,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5010,Oxford St Ebbes (Cal Club),2008,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5011,Reading Caversham Road,2008,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5012,Reading Kings Road,2008,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5013,Reading Oxford Road,2008,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5014,Watford Town Hall,2008,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5015,Brook Green,2009,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,PM2.5 particulate matter (Hourly measured),
5016,Oxford High St,2009,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5017,Oxford St Ebbes (Cal Club),2009,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5018,Reading Caversham Road,2009,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5019,Reading Kings Road,2009,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5020,Reading Oxford Road,2009,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5021,Watford Town Hall,2009,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5022,Oxford High St,2010,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5023,Oxford St Ebbes (Cal Club),2010,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5024,Reading Caversham Road,2010,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5025,Reading Kings Road,2010,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5026,Reading Oxford Road,2010,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5027,Watford Town Hall,2010,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5028,H&F Shepherd's Bush,2011,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5029,Oxford High St,2011,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5030,Oxford St Ebbes (Cal Club),2011,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5031,Reading Caversham Road,2011,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5032,Reading Kings Road,2011,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5033,Reading Oxford Road,2011,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5034,Watford Town Hall,2011,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5035,H&F Shepherd's Bush,2012,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5036,Oxford High St,2012,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5037,Oxford St Ebbes (Cal Club),2012,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5038,Reading Caversham Road,2012,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5039,Reading Kings Road,2012,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5040,Reading Oxford Road,2012,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5041,Watford Town Hall,2012,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5042,H&F Shepherd's Bush,2013,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5043,Oxford High St,2013,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5044,Oxford St Ebbes (Cal Club),2013,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5045,Reading Caversham Road,2013,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5046,Reading Kings Road,2013,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5047,Reading Oxford Road,2013,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5048,Watford Town Hall,2013,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5049,H&F Shepherd's Bush,2014,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5050,Oxford High St,2014,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5051,Oxford St Ebbes (Cal Club),2014,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5052,Reading Caversham Road,2014,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5053,Reading Kings Road,2014,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5054,Reading Oxford Road,2014,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5055,Watford Town Hall,2014,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5056,H&F Shepherd's Bush,2015,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5057,Oxford High St,2015,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5058,Oxford St Ebbes (Cal Club),2015,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5059,Reading Caversham Road,2015,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5060,Reading Kings Road,2015,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5061,Reading Oxford Road,2015,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5062,Watford Town Hall,2015,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),
5063,H&F Shepherd's Bush,2016,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5064,Oxford High St,2016,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5065,Oxford St Ebbes (Cal Club),2016,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5066,Reading Caversham Road,2016,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5067,Reading Kings Road,2016,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,PM2.5 particulate matter (Hourly measured),
5068,Reading Oxford Road,2016,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5069,Watford Town Hall,2016,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),13.86352449223417
5070,H&F Shepherd's Bush,2017,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5071,Oxford High St,2017,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5072,Oxford St Ebbes (Cal Club),2017,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5073,Reading Caversham Road,2017,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5074,Reading Oxford Road,2017,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5075,Watford Town Hall,2017,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),9.046639613228374
5076,H&F Shepherd's Bush,2018,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5077,Oxford High St,2018,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5078,Oxford St Ebbes (Cal Club),2018,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5079,Reading Caversham Road,2018,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5080,Reading Oxford Road,2018,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5081,Watford Town Hall,2018,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),9.268622047463213
5082,H&F Hammersmith Town Centre,2019,Hammersmith and Fulham,Outer,"[51.492695, -0.224787]",16.09191901490625,PM2.5 particulate matter (Hourly measured),15.103699552241885
5083,H&F Shepherd's Bush,2019,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5084,Oxford High St,2019,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5085,Oxford St Ebbes (Cal Club),2019,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5086,Reading Caversham Road,2019,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5087,Reading Oxford Road,2019,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5088,Watford Town Hall,2019,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),9.476284379011851
5089,H&F Hammersmith Town Centre,2020,Hammersmith and Fulham,Outer,"[51.492695, -0.224787]",16.09191901490625,PM2.5 particulate matter (Hourly measured),13.631647532641097
5090,H&F Shepherd's Bush,2020,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,PM2.5 particulate matter (Hourly measured),
5091,Oxford High St,2020,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,PM2.5 particulate matter (Hourly measured),
5092,Oxford St Ebbes (Cal Club),2020,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,PM2.5 particulate matter (Hourly measured),
5093,Reading Caversham Road,2020,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,PM2.5 particulate matter (Hourly measured),
5094,Reading Oxford Road,2020,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,PM2.5 particulate matter (Hourly measured),
5095,Watford Town Hall,2020,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,PM2.5 particulate matter (Hourly measured),7.877281834536983
5096, Hounslow 2 - Cranford,2004,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,3.6115653820816873
5097, Hounslow 2 - Cranford,2005,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,3.959996846383258
5098, Hounslow 2 - Cranford,2006,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,3.0185797266904784
5099, Hounslow 2 - Cranford,2007,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,2.8863708207223944
5100, Hounslow 2 - Cranford,2008,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,3.046297643446082
5101, Hounslow 2 - Cranford,2009,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,12.931383793654584
5102, Hounslow 2 - Cranford,2010,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,0.8519104084321476
5103, Hounslow 2 - Cranford,2011,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,-0.019038912575752028
5104, Hounslow 2 - Cranford,2012,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,2.173683352033509
5105, Hounslow 2 - Cranford,2013,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.601606597282861
5106, Hounslow 2 - Cranford,2014,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.858234573189595
5107, Hounslow 2 - Cranford,2015,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.491848415887222
5108, Hounslow 2 - Cranford,2016,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.531785693715487
5109, Hounslow 2 - Cranford,2017,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.0608677094868952
5110, Hounslow 2 - Cranford,2018,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.2060372259081493
5111, Hounslow 2 - Cranford,2019,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,1.8199897268994778
5112, Hounslow 2 - Cranford,2020,Hounslow,Inner,"[51.4686132, -0.3613471]",6.440136508074675,Sulphur dioxide,2.069656385177153
5113, Hounslow 4 - Chiswick High Road,2004,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,4.69991556517825
5114, Hounslow 4 - Chiswick High Road,2005,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,4.098670103267906
5115, Hounslow 4 - Chiswick High Road,2006,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,3.0480763454334006
5116, Hounslow 4 - Chiswick High Road,2007,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,2.506981866572047
5117, Hounslow 4 - Chiswick High Road,2008,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,2.567387694695618
5118, Hounslow 4 - Chiswick High Road,2009,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,3.0121951219512186
5119, Hounslow 4 - Chiswick High Road,2011,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5120, Hounslow 4 - Chiswick High Road,2012,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5121, Hounslow 4 - Chiswick High Road,2013,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5122, Hounslow 4 - Chiswick High Road,2014,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5123, Hounslow 4 - Chiswick High Road,2015,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5124, Hounslow 4 - Chiswick High Road,2016,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5125, Hounslow 4 - Chiswick High Road,2017,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5126, Hounslow 4 - Chiswick High Road,2018,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5127, Hounslow 4 - Chiswick High Road,2019,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5128, Hounslow 4 - Chiswick High Road,2020,Hounslow,Inner,"[51.492507, -0.257252]",13.872240502797098,Sulphur dioxide,
5129, Hounslow Brentford,2004,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5130, Hounslow Brentford,2005,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5131, Hounslow Brentford,2006,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5132, Hounslow Brentford,2007,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5133, Hounslow Brentford,2008,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5134, Hounslow Brentford,2009,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5135, Hounslow Brentford,2010,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5136, Hounslow Brentford,2011,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5137, Hounslow Brentford,2012,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5138, Hounslow Brentford,2013,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5139, Hounslow Brentford,2014,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5140, Hounslow Brentford,2015,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5141, Hounslow Brentford,2016,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5142, Hounslow Brentford,2017,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5143, Hounslow Brentford,2018,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5144, Hounslow Brentford,2019,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5145, Hounslow Brentford,2020,Hounslow,Inner,"[51.4620974, -0.3617294]",6.4724462662062106,Sulphur dioxide,
5146, Hounslow Feltham,2012,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5147, Hounslow Feltham,2013,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5148, Hounslow Feltham,2014,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5149, Hounslow Feltham,2015,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5150, Hounslow Feltham,2016,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5151, Hounslow Feltham,2017,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5152, Hounslow Feltham,2018,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5153, Hounslow Feltham,2019,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5154, Hounslow Feltham,2020,Hounslow,Inner,"[51.4578773, -0.38514812469308957]",4.976826206060509,Sulphur dioxide,
5155, Hounslow Gunnersbury,2012,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5156, Hounslow Gunnersbury,2013,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5157, Hounslow Gunnersbury,2014,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5158, Hounslow Gunnersbury,2015,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5159, Hounslow Gunnersbury,2016,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5160, Hounslow Gunnersbury,2017,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5161, Hounslow Gunnersbury,2018,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5162, Hounslow Gunnersbury,2019,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5163, Hounslow Gunnersbury,2020,Hounslow,Inner,"[51.500676, -0.284383]",12.24905711078627,Sulphur dioxide,
5164, Hounslow Hatton Cross,2006,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5165, Hounslow Hatton Cross,2007,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5166, Hounslow Hatton Cross,2008,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5167, Hounslow Hatton Cross,2009,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5168, Hounslow Hatton Cross,2010,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5169, Hounslow Hatton Cross,2011,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5170, Hounslow Hatton Cross,2012,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5171, Hounslow Hatton Cross,2013,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5172, Hounslow Hatton Cross,2014,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5173, Hounslow Hatton Cross,2015,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5174, Hounslow Hatton Cross,2016,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5175, Hounslow Hatton Cross,2017,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5176, Hounslow Hatton Cross,2018,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5177, Hounslow Hatton Cross,2019,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5178, Hounslow Hatton Cross,2020,Hounslow,Inner,"[51.463402, -0.427525]",1.9950655085217097,Sulphur dioxide,
5179, Hounslow Heston Road,2006,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5180, Hounslow Heston Road,2007,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5181, Hounslow Heston Road,2008,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5182, Hounslow Heston Road,2009,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5183, Hounslow Heston Road,2010,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5184, Hounslow Heston Road,2011,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5185, Hounslow Heston Road,2012,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5186, Hounslow Heston Road,2013,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5187, Hounslow Heston Road,2014,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5188, Hounslow Heston Road,2015,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5189, Hounslow Heston Road,2016,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5190, Hounslow Heston Road,2017,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5191, Hounslow Heston Road,2018,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5192, Hounslow Heston Road,2019,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5193, Hounslow Heston Road,2020,Hounslow,Inner,"[51.4735822, -0.3858181]",4.759452811135553,Sulphur dioxide,
5194,Ealing - Acton Town Hall,2004,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5195,Ealing - Acton Town Hall,2005,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5196,Ealing - Acton Town Hall,2006,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5197,Ealing - Acton Town Hall,2007,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5198,Ealing - Acton Town Hall,2008,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5199,Ealing - Acton Town Hall,2009,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5200,Ealing - Acton Town Hall,2010,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5201,Ealing - Acton Town Hall,2011,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5202,Ealing - Acton Town Hall,2012,Ealing,Inner,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Sulphur dioxide,
5203,Ealing - Acton Town Hall (Partisol),2005,Ealing,Inner,"[51.506675749015194, -0.26802731507705546]",13.52560207096438,Sulphur dioxide,
5204,Ealing - Acton Town Hall (Partisol),2006,Ealing,Inner,"[51.506675749015194, -0.26802731507705546]",13.52560207096438,Sulphur dioxide,
5205,Ealing - Acton Town Hall FDMS,2005,Ealing,Inner,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Sulphur dioxide,
5206,Ealing - Acton Town Hall FDMS,2006,Ealing,Inner,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Sulphur dioxide,
5207,Ealing - Acton Town Hall FDMS,2007,Ealing,Inner,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Sulphur dioxide,
5208,Ealing - Acton Town Hall FDMS,2008,Ealing,Inner,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Sulphur dioxide,
5209,Ealing - Acton Town Hall FDMS,2009,Ealing,Inner,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Sulphur dioxide,
