Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2015-04,Watford Town Hall,36.352777777777774,,24.07903196726995,,,Watford
2015-05,H&F Shepherd's Bush,62.5481381486676,,20.181270453482934,,,Hammersmith and Fulham
2015-05,Oxford High St,41.51719926459732,,19.08203051246849,,,Oxford
2015-05,Oxford St Ebbes (Cal Club),,48.78198951612903,,,,Oxford
2015-05,Reading Caversham Road,30.735588543073185,,31.265826321305862,,,Reading
2015-05,Reading Kings Road,39.11804291474655,,33.485370333266545,,,Reading
2015-05,Reading Oxford Road,22.72138499718153,,19.159108603620492,,,Reading
2015-05,Watford Town Hall,28.83198924731183,,19.067581396020287,,,Watford
2015-06,H&F Shepherd's Bush,64.1806820652174,,22.257862318840587,,,Hammersmith and Fulham
2015-06,Oxford High St,42.742439182194616,,20.58769325147713,,,Oxford
2015-06,Oxford St Ebbes (Cal Club),,45.29684638888888,,,,Oxford
2015-06,Reading Caversham Road,36.065992158942315,,23.2422868884049,,,Reading
2015-06,Reading Kings Road,47.01794578157351,,29.16971934667587,,,Reading
2015-06,Reading Oxford Road,23.85602872670807,,20.00253618310663,,,Reading
2015-06,Watford Town Hall,27.436111111111117,,21.257469963611268,,,Watford
2015-07,H&F Shepherd's Bush,87.65494602272729,,21.906012580220157,,,Hammersmith and Fulham
2015-07,Oxford High St,40.21078190743338,,18.713872414791073,,,Oxford
2015-07,Oxford St Ebbes (Cal Club),,47.3266,,,,Oxford
2015-07,Reading Caversham Road,34.14984073605216,,24.86369047619048,,,Reading
2015-07,Reading Kings Road,42.313518654750794,,20.298636712749612,,,Reading
2015-07,Reading Oxford Road,24.903649352926177,,19.44606018105317,,,Reading
2015-07,Watford Town Hall,27.66351098644226,,18.857398234176888,,,Watford
2015-08,H&F Shepherd's Bush,76.08696094845723,,21.839183029453014,,,Hammersmith and Fulham
2015-08,Oxford High St,41.17843180224405,,18.110243242461628,,,Oxford
2015-08,Oxford St Ebbes (Cal Club),,34.60876416666667,,,,Oxford
2015-08,Reading Caversham Road,43.104060405320496,,29.79771505376344,,,Reading
2015-08,Reading Kings Road,48.00196029917245,,17.317202909681875,,,Reading
2015-08,Reading Oxford Road,27.24161334151473,,20.01620583717358,,,Reading
2015-08,Watford Town Hall,29.678315412186382,,16.898065802957106,,,Watford
2015-09,H&F Shepherd's Bush,72.953873730841,,22.356247796423425,,,Hammersmith and Fulham
2015-09,Oxford High St,52.61680505233494,,17.88188303845913,,,Oxford
2015-09,Oxford St Ebbes (Cal Club),,31.51938888888889,,,,Oxford
2015-09,Reading Caversham Road,44.00352277092187,,28.311148989898996,,,Reading
2015-09,Reading Kings Road,59.27595458662714,,15.321629885814671,,,Reading
2015-09,Reading Oxford Road,35.622181324110684,,20.07967171717172,,,Reading
2015-09,Watford Town Hall,37.715277777777764,,18.22381897596428,,,Watford
2015-10,H&F Shepherd's Bush,76.7871006265824,,25.569252305665344,,,Hammersmith and Fulham
2015-10,Oxford High St,53.911636770049725,,23.331426207336452,,,Oxford
2015-10,Oxford St Ebbes (Cal Club),,25.1375162459093,,,,Oxford
2015-10,Reading Caversham Road,48.62818758424255,,34.466830294530155,,,Reading
2015-10,Reading Kings Road,63.86436007540846,,19.23976210208679,,,Reading
2015-10,Reading Oxford Road,40.871975806451616,,24.960581622678397,,,Reading
2015-10,Watford Town Hall,39.97712716222534,,24.45616179298175,,,Watford
2015-11,H&F Shepherd's Bush,80.50548839285715,,24.844769137866965,,,Hammersmith and Fulham
2015-11,Oxford High St,36.595040760869566,,20.304311519469447,,,Oxford
2015-11,Oxford St Ebbes (Cal Club),,36.371632500000004,,,,Oxford
2015-11,Reading Caversham Road,33.59506258544087,,30.7408166109253,,,Reading
2015-11,Reading Kings Road,49.40321908526257,,17.661534862239208,,,Reading
2015-11,Reading Oxford Road,29.59134943181818,,20.160851449275366,,,Reading
2015-11,Watford Town Hall,33.84646464646465,,19.71010889377595,,,Watford
2015-12,H&F Shepherd's Bush,72.69805800224886,,25.799982632310215,,,Hammersmith and Fulham
2015-12,Oxford High St,24.388510255960732,,22.786477835074262,,,Oxford
2015-12,Oxford St Ebbes (Cal Club),,50.49603830645164,,,,Oxford
2015-12,Reading Caversham Road,30.533552479690712,,25.491403111459213,,,Reading
2015-12,Reading Kings Road,36.748824615422045,,25.52841617436638,,,Reading
2015-12,Reading Oxford Road,22.548197397360703,,25.836864075537996,,,Reading
2015-12,Watford Town Hall,26.918678621518726,,19.32002802013321,,,Watford
2016-01,H&F Shepherd's Bush,52.18358695652173,,28.306977225672874,,,Hammersmith and Fulham
2016-01,Oxford High St,41.4648821002805,,17.53546241077076,,,Oxford
2016-01,Oxford St Ebbes (Cal Club),,38.3287060483871,,,,Oxford
2016-01,Reading Caversham Road,42.02801455119216,,18.20861154974058,,,Reading
2016-01,Reading Kings Road,43.33681526088032,,21.52215458324092,,,Reading
2016-01,Reading Oxford Road,37.558518145161294,,20.208502805049086,,,Reading
2016-01,Watford Town Hall,40.146972884525475,,14.374999999999998,,,Watford
2016-02,H&F Shepherd's Bush,81.32239140956307,,26.410213643178405,,,Hammersmith and Fulham
2016-02,Oxford High St,47.063981070142226,,21.370053366174055,,,Oxford
2016-02,Oxford St Ebbes (Cal Club),,43.3751569174862,,,,Oxford
2016-02,Reading Caversham Road,37.2694972826087,,20.50018762939958,,,Reading
2016-02,Reading Kings Road,39.572812500000005,,17.770768115942026,,,Reading
2016-02,Reading Oxford Road,33.946875,,23.11926536731634,,,Reading
2016-02,Watford Town Hall,39.52662783440815,,16.16404710032161,,,Watford
2016-03,H&F Shepherd's Bush,78.07556244849061,,29.496859726295217,,,Hammersmith and Fulham
2016-03,Oxford High St,52.884924853372425,,25.59079752645672,,,Oxford
2016-03,Oxford St Ebbes (Cal Club),,38.71497056451613,,,,Oxford
2016-03,Reading Caversham Road,37.65699964262597,,21.923809802088197,,,Reading
2016-03,Reading Oxford Road,32.83214410939691,,25.64460824939436,,,Reading
2016-03,Watford Town Hall,39.16993922393642,,18.927419354838705,,,Watford
2016-04,H&F Shepherd's Bush,85.44561595591789,,23.95462560386473,,,Hammersmith and Fulham
2016-04,Oxford High St,50.497265016233754,,19.567192028985506,,,Oxford
2016-04,Oxford St Ebbes (Cal Club),,43.37146299064817,,,,Oxford
2016-04,Reading Caversham Road,37.84092700098815,,17.628965129734603,,,Reading
2016-04,Reading Oxford Road,33.840625,,20.859138610182093,,,Reading
2016-04,Watford Town Hall,37.9919261048488,,12.862499999999994,,,Watford
2016-05,H&F Shepherd's Bush,74.212593434432,,27.419126928471247,,,Hammersmith and Fulham
2016-05,Oxford High St,50.217136100663026,,23.416534701857284,,,Oxford
2016-05,Oxford St Ebbes (Cal Club),,47.84406607240002,,,,Oxford
2016-05,Reading Caversham Road,41.615813862680106,,19.73147622791732,,,Reading
2016-05,Reading Oxford Road,31.315511044880786,,25.67051831227243,,,Reading
2016-05,Watford Town Hall,31.483695652173914,,16.197580645161295,,,Watford
2016-06,H&F Shepherd's Bush,76.33383343044575,,24.931801163812036,,,Hammersmith and Fulham
2016-06,Oxford High St,44.03574715909091,,18.677168737060047,,,Oxford
2016-06,Oxford St Ebbes (Cal Club),,29.904225706960922,,,,Oxford
2016-06,Reading Caversham Road,35.856451775127056,,16.01932398519355,,,Reading
2016-06,Reading Oxford Road,22.610230978260873,,20.728459046991645,,,Reading
2016-06,Watford Town Hall,25.828096963423054,,11.15972222222222,,,Watford
2016-07,H&F Shepherd's Bush,80.9852150672043,,21.18555270092227,,,Hammersmith and Fulham
2016-07,Oxford High St,36.39701923689914,,15.128056486524226,,,Oxford
2016-07,Oxford St Ebbes (Cal Club),,29.925775548052687,,,,Oxford
2016-07,Reading Caversham Road,27.136472172638022,,13.867823555754589,,,Reading
2016-07,Reading Oxford Road,15.838548506630113,,15.599500945135585,,,Reading
2016-07,Watford Town Hall,25.44219595271489,,9.225998463901691,,,Watford
2016-08,H&F Shepherd's Bush,71.90224403985506,,24.19570126227209,,,Hammersmith and Fulham
2016-08,Oxford High St,40.73184627215351,,17.628408453397935,,,Oxford
2016-08,Oxford St Ebbes (Cal Club),,31.461404841067722,,,,Oxford
2016-08,Reading Caversham Road,36.81306459581791,,23.90283492822967,,,Reading
2016-08,Reading Oxford Road,20.36837088008415,,22.512774661056568,,,Reading
2016-08,Watford Town Hall,27.106358111266943,,12.322580645161294,,,Watford
2016-09,H&F Shepherd's Bush,55.26666666666666,,22.918750000000003,,,Hammersmith and Fulham
2016-09,Oxford High St,38.85869146139186,,17.39343423364075,,,Oxford
2016-09,Oxford St Ebbes (Cal Club),,22.18484291498316,,,,Oxford
2016-09,Reading Caversham Road,38.68337821146245,,16.119734117903455,,,Reading
2016-09,Reading Oxford Road,24.275468749999998,,22.216491545893714,,,Reading
2016-09,Watford Town Hall,33.89528985507247,,12.2525,,,Watford
2016-10,H&F Shepherd's Bush,71.7463333,,23.438575268817203,,,Hammersmith and Fulham
2016-10,Oxford High St,52.06954991712356,,18.548291090629803,,,Oxford
2016-10,Oxford St Ebbes (Cal Club),,19.65448260045275,,,,Oxford
2016-10,Reading Caversham Road,40.73667499225879,,19.518178053830226,,,Reading
2016-10,Reading Oxford Road,27.00378024193549,,23.352800285463328,,,Reading
2016-10,Watford Town Hall,37.3394792841281,,13.570833333333333,16.352083333333336,,Watford
2016-11,H&F Shepherd's Bush,79.11185396256037,,26.073798319327732,,,Hammersmith and Fulham
2016-11,Oxford High St,54.65942308370977,,18.307306763285016,,,Oxford
2016-11,Oxford St Ebbes (Cal Club),,20.936032274583642,,,,Oxford
2016-11,Reading Caversham Road,42.54490877329192,,20.207518115942026,,,Reading
2016-11,Reading Oxford Road,35.87979601648352,,21.77344806763285,,,Reading
2016-11,Watford Town Hall,41.15772033272947,,13.79722222222222,9.27236111111111,,Watford
2016-12,H&F Shepherd's Bush,92.66766020278168,,37.12421692379617,,,Hammersmith and Fulham
2016-12,Oxford High St,51.21463850840605,,24.221766755918228,,,Oxford
2016-12,Oxford St Ebbes (Cal Club),,9.983872004636122,,,,Oxford
2016-12,Reading Caversham Road,48.66514071920366,,29.521850998463908,,,Reading
2016-12,Reading Oxford Road,40.206199596774205,,28.96605507716921,,,Reading
2016-12,Watford Town Hall,47.722252912342206,,20.37567204301075,15.966129032258063,,Watford
2017-01,H&F Shepherd's Bush,94.36111905425223,,36.03384971737005,,,Hammersmith and Fulham
2017-01,Oxford High St,53.46093368922394,,22.53721949509117,,,Oxford
2017-01,Oxford St Ebbes (Cal Club),,18.76191040400625,,,,Oxford
2017-01,Reading Caversham Road,51.944366691945504,,24.7063134557408,,,Reading
2017-01,Reading Oxford Road,43.46964811270135,,28.406760274554806,,,Reading
2017-01,Watford Town Hall,58.0654716602108,,23.730360750360752,18.36524350649351,,Watford
2017-02,H&F Shepherd's Bush,76.8235237130035,,28.962121212121218,,,Hammersmith and Fulham
2017-02,Oxford High St,41.04080130027045,,20.192708333333332,,,Oxford
2017-02,Oxford St Ebbes (Cal Club),,35.49053370809719,,,,Oxford
2017-02,Reading Caversham Road,39.115731636904755,,19.275659496753246,,,Reading
2017-02,Reading Oxford Road,34.67365691964286,,23.14829545454546,,,Reading
2017-02,Watford Town Hall,37.08150567899492,,18.727678571428573,13.925148809523806,,Watford
2017-03,H&F Shepherd's Bush,73.064604835894,,25.87682062561095,,,Hammersmith and Fulham
2017-03,Oxford High St,37.85064138349028,,20.256178621518735,,,Oxford
2017-03,Oxford St Ebbes (Cal Club),,45.23771719643845,,,,Oxford
2017-03,Reading Caversham Road,35.94273321527083,,21.782192407117126,,,Reading
2017-03,Reading Oxford Road,27.10740782380254,,23.120967741935488,,,Reading
2017-03,Watford Town Hall,34.20334987377278,,14.163996823069402,9.23054740957967,,Watford
2017-04,H&F Shepherd's Bush,74.62601449335752,,25.882838164251208,,,Hammersmith and Fulham
2017-04,Oxford High St,47.83464072411616,,20.939603174603175,,,Oxford
2017-04,Oxford St Ebbes (Cal Club),,45.47455667156863,,,,Oxford
2017-04,Reading Caversham Road,27.335949466240944,,19.06714262187088,,,Reading
2017-04,Reading Oxford Road,28.509778597222216,,19.352065217391306,,,Reading
2017-04,Watford Town Hall,36.42402820772947,,14.233194444444447,8.697083333333332,,Watford
2017-05,H&F Shepherd's Bush,65.91118692723371,,25.80860215053763,,,Hammersmith and Fulham
2017-05,Oxford High St,39.57089857877513,,18.762756066981172,,,Oxford
2017-05,Oxford St Ebbes (Cal Club),,45.36170560047632,,,,Oxford
2017-05,Reading Caversham Road,41.15046659812111,,21.50229304608069,,,Reading
2017-05,Reading Oxford Road,30.847367402263373,,20.34800761940966,,,Reading
2017-05,Watford Town Hall,27.70035445243104,,13.225134408602152,8.447580645161292,,Watford
2017-06,H&F Shepherd's Bush,70.77847061747181,,24.192159090909097,,,Hammersmith and Fulham
2017-06,Oxford High St,32.944702494969874,,15.874458276559723,,,Oxford
2017-06,Oxford St Ebbes (Cal Club),,45.490321736111106,,,,Oxford
2017-06,Reading Caversham Road,36.16896858963811,,22.860555555555557,,,Reading
2017-06,Reading Oxford Road,23.248132710144933,,18.975328374246505,,,Reading
2017-06,Watford Town Hall,20.467169037698415,,7.865178571428571,4.411607142857144,,Watford
2017-07,H&F Shepherd's Bush,68.5635636079944,,20.858794997662457,,,Hammersmith and Fulham
2017-07,Oxford High St,28.71836087190275,,15.384464384376727,,,Oxford
2017-07,Oxford St Ebbes (Cal Club),,34.9343252695671,,,,Oxford
2017-07,Reading Caversham Road,31.31665133553275,,21.49376938623989,,,Reading
2017-07,Reading Oxford Road,22.88432938262077,,17.199888363647872,,,Reading
2017-07,Watford Town Hall,16.083965176630432,,8.44950396825397,4.499603174603174,,Watford
2017-08,H&F Shepherd's Bush,69.77926922776149,,21.187786348761097,,,Hammersmith and Fulham
2017-08,Oxford High St,31.401926583099584,,13.976820671147458,,,Oxford
2017-08,Oxford St Ebbes (Cal Club),,32.54439577255726,,,,Oxford
2017-08,Reading Caversham Road,32.553957681948724,,27.88427419354839,,,Reading
2017-08,Reading Oxford Road,23.087119811827957,,18.965399259036822,,,Reading
2017-08,Watford Town Hall,27.370219373646513,,11.09353448275862,6.523754789272031,,Watford
2017-09,H&F Shepherd's Bush,74.13751516033521,,25.450168350168347,,,Hammersmith and Fulham
2017-09,Oxford High St,37.36442243780193,,14.399463768115943,,,Oxford
2017-09,Oxford St Ebbes (Cal Club),,29.945291083333338,,,,Oxford
2017-09,Reading Caversham Road,31.236962083333342,,21.741249999999994,,,Reading
2017-09,Reading Oxford Road,24.198455944444447,,18.017171428241223,,,Reading
2017-09,Watford Town Hall,29.131804855273757,,12.209675925925927,8.074861111111112,,Watford
2017-10,H&F Shepherd's Bush,75.01128779745208,,27.72254717582557,,,Hammersmith and Fulham
2017-10,Oxford High St,36.43132876051892,,14.828392303115306,,,Oxford
2017-10,Oxford St Ebbes (Cal Club),,33.153847620967746,,,,Oxford
2017-10,Reading Caversham Road,29.686682077913826,,24.23430156927755,,,Reading
2017-10,Reading Oxford Road,24.061180284595604,,20.07811585964129,,,Reading
2017-10,Watford Town Hall,28.76620733228144,,12.18566644707949,6.871557971014494,,Watford
2017-11,H&F Shepherd's Bush,93.16162531642513,,38.50740035826243,,,Hammersmith and Fulham
2017-11,Oxford High St,45.33619813241891,,15.225649429073343,,,Oxford
2017-11,Oxford St Ebbes (Cal Club),,24.480657805555555,,,,Oxford
2017-11,Reading Caversham Road,38.31002551406142,,19.21790616246499,,,Reading
2017-11,Reading Oxford Road,31.024428111111114,,20.603549185114403,,,Reading
2017-11,Watford Town Hall,40.69668916002416,,17.17652777777778,11.21638888888889,,Watford
2017-12,H&F Shepherd's Bush,85.48714978553063,,21.56484310365826,,,Hammersmith and Fulham
2017-12,Oxford High St,39.36416790438792,,12.856603352364223,,,Oxford
2017-12,Oxford St Ebbes (Cal Club),,31.74652426075269,,,,Oxford
2017-12,Reading Caversham Road,35.3236669623656,,16.829793906810032,,,Reading
2017-12,Reading Oxford Road,28.664780483870974,,15.431952590420332,,,Reading
2017-12,Watford Town Hall,35.13762060785292,,12.073651540030847,8.296298576902025,,Watford
2018-01,H&F Shepherd's Bush,68.13338834677418,,24.463563581112673,,,Hammersmith and Fulham
2018-01,Oxford High St,37.98633642192614,,15.587441561477325,,,Oxford
2018-01,Oxford St Ebbes (Cal Club),,36.642300782279314,,,,Oxford
2018-01,Reading Caversham Road,37.03271471699817,,17.859455128205127,,,Reading
2018-01,Reading Oxford Road,29.977691587941635,,20.099035233116584,,,Reading
2018-01,Watford Town Hall,31.709925211600584,,13.849596774193554,9.343145161290321,,Watford
2018-02,H&F Shepherd's Bush,71.71149372245637,,25.44890657349897,,,Hammersmith and Fulham
2018-02,Oxford High St,41.142090914208076,,19.550892857142856,,,Oxford
2018-02,Oxford St Ebbes (Cal Club),,45.209594925595255,,,,Oxford
2018-02,Reading Caversham Road,52.90062026170799,,23.97433712121212,,,Reading
2018-02,Reading Oxford Road,35.626109598214285,,22.320833333333333,,,Reading
2018-02,Watford Town Hall,37.747176772127325,,19.16592261904762,10.650595238095237,,Watford
2018-03,H&F Shepherd's Bush,69.13545974780058,,30.33701996927804,,,Hammersmith and Fulham
2018-03,Oxford High St,40.78214390825153,,19.746320642588756,,,Oxford
2018-03,Oxford St Ebbes (Cal Club),,51.939862674731174,,,,Oxford
2018-03,Reading Caversham Road,74.44830123655915,,25.455376344086023,,,Reading
2018-03,Reading Oxford Road,32.56488599462365,,25.734490416082277,,,Reading
2018-03,Watford Town Hall,36.400162806217864,,18.803897849462363,12.591801075268815,,Watford
2018-04,H&F Shepherd's Bush,76.41602188650795,,28.216742424242423,,,Hammersmith and Fulham
2018-04,Oxford High St,35.22652073847168,,20.58038120333772,,,Oxford
2018-04,Oxford St Ebbes (Cal Club),,57.08525753562802,,,,Oxford
2018-04,Reading Caversham Road,37.672310626811594,,24.375074962518738,,,Reading
2018-04,Reading Oxford Road,29.26618526811594,,24.913774509803922,,,Reading
2018-04,Watford Town Hall,30.8239179039855,,17.07569444444444,11.469444444444445,,Watford
2018-05,H&F Shepherd's Bush,82.22483747381652,,32.740760869565214,,,Hammersmith and Fulham
2018-05,Oxford High St,44.30711440909679,,23.96335791925466,,,Oxford
2018-05,Oxford St Ebbes (Cal Club),,60.20301318548387,,,,Oxford
2018-05,Reading Caversham Road,38.64442330645162,,25.357519440095835,,,Reading
2018-05,Reading Oxford Road,30.512313314652015,,27.431373063468264,,,Reading
2018-05,Watford Town Hall,29.732117594362276,,19.46163744740533,12.513487611033193,,Watford
2018-06,H&F Shepherd's Bush,68.56900703030303,,24.09379523495828,,,Hammersmith and Fulham
2018-06,Oxford High St,36.435267944781664,,16.001682523997744,,,Oxford
2018-06,Oxford St Ebbes (Cal Club),,55.63456598611109,,,,Oxford
2018-06,Reading Caversham Road,31.632155138888884,,21.255241117649046,,,Reading
2018-06,Reading Oxford Road,22.439210458333335,,22.415101851851848,,,Reading
2018-06,Watford Town Hall,20.553151999999997,,13.356111111111112,7.182499999999999,,Watford
2018-07,H&F Shepherd's Bush,68.26901517811758,,25.895622954651706,,,Hammersmith and Fulham
2018-07,Oxford St Ebbes (Cal Club),,59.6125130987292,,,,Oxford
2018-07,Reading Caversham Road,31.810106693505098,,26.33680192528369,,,Reading
2018-07,Reading Oxford Road,22.930240376844992,,23.250260820353837,,,Reading
2018-07,Watford Town Hall,24.85941097311828,,14.923924731182797,7.640322580645163,,Watford
2018-08,H&F Shepherd's Bush,63.86694368346486,,23.403256873401535,,,Hammersmith and Fulham
2018-08,Oxford St Ebbes (Cal Club),,35.214972194700465,,,,Oxford
2018-08,Reading Caversham Road,29.70501367668621,,25.161724174947857,,,Reading
2018-08,Reading Oxford Road,19.574445608929402,,20.46626344086022,,,Reading
2018-08,Watford Town Hall,25.315360897946864,,9.071370967741936,4.580376344086021,,Watford
2018-09,H&F Shepherd's Bush,79.86862551587303,,24.531944444444445,,,Hammersmith and Fulham
2018-09,Oxford St Ebbes (Cal Club),,40.814563541666665,,,,Oxford
2018-09,Reading Caversham Road,30.230178889492755,,21.990416666666665,,,Reading
2018-09,Reading Oxford Road,23.343388166666667,,20.90400457665903,,,Reading
2018-09,Watford Town Hall,29.01465189975845,,10.805416666666668,5.972361111111111,,Watford
2018-10,H&F Shepherd's Bush,72.04530522132264,,22.490786353563823,,,Hammersmith and Fulham
2018-10,Oxford St Ebbes (Cal Club),,33.570308897849465,,,,Oxford
2018-10,Reading Caversham Road,38.78014752863487,,21.622754629629632,,,Reading
2018-10,Reading Oxford Road,25.996640678888667,,20.525403225806446,,,Reading
2018-10,Watford Town Hall,36.278839576862595,,11.904301075268815,7.367741935483872,,Watford
2018-11,H&F Shepherd's Bush,65.15146812719587,,24.99206884057971,,,Hammersmith and Fulham
2018-11,Oxford St Ebbes (Cal Club),,30.06835376388889,,,,Oxford
2018-11,Reading Caversham Road,46.82345755803526,,30.75067408950586,,,Reading
2018-11,Reading Oxford Road,32.601944655193236,,27.081338383838382,,,Reading
2018-11,Watford Town Hall,38.57237611904762,,17.339861111111116,12.424861111111113,,Watford
2018-12,H&F Shepherd's Bush,72.17769581989246,,21.893155467720685,,,Hammersmith and Fulham
2018-12,Oxford High St,38.64507388888889,,18.695446488294316,,,Oxford
2018-12,Oxford St Ebbes (Cal Club),,34.72329649193548,,,,Oxford
2018-12,Reading Caversham Road,36.18759141129031,,25.801869788789812,,,Reading
2018-12,Reading Oxford Road,30.164258241903603,,20.536962365591403,,,Reading
2018-12,Watford Town Hall,41.328397168085885,,14.038844086021502,9.486827956989249,,Watford
2019-01,H&F Shepherd's Bush,74.80156018291258,,25.14103862442592,,,Hammersmith and Fulham
2019-01,Oxford High St,49.58285930458159,,18.767615875242107,,,Oxford
2019-01,Oxford St Ebbes (Cal Club),,36.16686960654936,,,,Oxford
2019-01,Reading Caversham Road,38.237302477740236,,23.364186507936513,,,Reading
2019-01,Reading Oxford Road,32.870898781344295,,20.6249633431085,,,Reading
2019-01,Watford Town Hall,40.31261683032012,,17.867741935483874,12.041666666666666,,Watford
2019-02,H&F Shepherd's Bush,79.71780653201547,,33.40286972990778,,,Hammersmith and Fulham
2019-02,Oxford High St,44.91627410778985,,24.384469108789762,,,Oxford
2019-02,Oxford St Ebbes (Cal Club),,39.88748848214285,,,,Oxford
2019-02,Reading Caversham Road,43.1658186571852,,31.498958333333327,,,Reading
2019-02,Reading Oxford Road,37.78528764538968,,31.18225931677019,,,Reading
2019-02,Watford Town Hall,43.63469777562112,,22.388244047619047,15.52678571428571,,Watford
2019-03,H&F Hammersmith Town Centre,51.55778271497584,34.51688709104938,20.618423242082663,16.181712745118542,,Hammersmith and Fulham
2019-03,H&F Shepherd's Bush,63.08101181334735,,25.207123655913975,,,Hammersmith and Fulham
2019-03,Oxford High St,37.709694585086496,,17.551799906498363,,,Oxford
2019-03,Oxford St Ebbes (Cal Club),,60.48583907258066,,,,Oxford
2019-03,Reading Caversham Road,26.330687298971483,,20.74753086419753,,,Reading
2019-03,Reading Oxford Road,22.741077024310428,,21.256835637480798,,,Reading
2019-03,Watford Town Hall,30.049693779803643,,14.352150537634413,9.004166666666668,,Watford
2019-04,H&F Hammersmith Town Centre,79.72745100845411,25.16516888136802,36.999724810213934,25.160097350314736,,Hammersmith and Fulham
2019-04,H&F Shepherd's Bush,57.72246898666008,,34.555952380952384,,,Hammersmith and Fulham
2019-04,Oxford High St,50.39007669323671,,28.28588438735178,,,Oxford
2019-04,Oxford St Ebbes (Cal Club),,58.411234568004474,,,,Oxford
2019-04,Reading Caversham Road,41.9815580428744,,33.091527777777785,,,Reading
2019-04,Reading Oxford Road,33.42958429545454,,31.609305555555565,,,Reading
2019-04,Watford Town Hall,33.45404072705313,,26.781138716356104,18.537877846790895,,Watford
2019-05,H&F Hammersmith Town Centre,54.211133830645146,38.46762420757363,21.127822580645162,16.066736792893874,,Hammersmith and Fulham
2019-05,H&F Shepherd's Bush,57.88765512914913,,21.256796400187007,,,Hammersmith and Fulham
2019-05,Oxford High St,41.57178971715755,,16.34196030126956,,,Oxford
2019-05,Oxford St Ebbes (Cal Club),,52.39995620967741,,,,Oxford
2019-05,Reading Caversham Road,31.91869423094904,,19.984543010752688,,,Reading
2019-05,Reading Oxford Road,22.978788840579703,,17.720693080878917,,,Reading
2019-05,Watford Town Hall,27.95218749766246,,12.365234922861147,7.566210846189807,,Watford
2019-06,H&F Hammersmith Town Centre,49.5428609076087,38.77046955504459,20.24276515151515,14.312121212121214,,Hammersmith and Fulham
2019-06,H&F Shepherd's Bush,51.3757770138889,,18.025359025032934,,,Hammersmith and Fulham
2019-06,Oxford High St,30.763212471825398,,14.777426281448019,,,Oxford
2019-06,Oxford St Ebbes (Cal Club),,46.54978812499999,,,,Oxford
2019-06,Reading Caversham Road,31.07399051690822,,22.092550505050507,,,Reading
2019-06,Reading Oxford Road,20.3594197749702,,18.35017182696531,,,Reading
2019-06,Watford Town Hall,21.818605532850242,,12.778611111111113,6.929166666666666,,Watford
2019-07,H&F Hammersmith Town Centre,45.89835228202431,33.77534766421225,17.873862300970593,12.839511120016029,,Hammersmith and Fulham
2019-07,H&F Shepherd's Bush,51.72560479780271,,22.183278985507247,,,Hammersmith and Fulham
2019-07,Oxford High St,33.33056064048621,,16.793639384224935,,,Oxford
2019-07,Oxford St Ebbes (Cal Club),,42.86810924156174,,,,Oxford
2019-07,Reading Caversham Road,30.171209010423308,,19.816129032258065,,,Reading
2019-07,Reading Oxford Road,18.006538923008385,,15.167546432062563,,,Reading
2019-07,Watford Town Hall,21.959350477442733,,11.718413978494619,5.842876344086021,,Watford
2019-08,H&F Hammersmith Town Centre,42.56636823400673,37.3349292525713,15.662872005851085,12.190856844305118,,Hammersmith and Fulham
2019-08,H&F Shepherd's Bush,52.76110566715543,,23.502380952380953,,,Hammersmith and Fulham
2019-08,Oxford High St,27.710541534595606,,16.07722984705804,,,Oxford
2019-08,Oxford St Ebbes (Cal Club),,46.07080814516129,,,,Oxford
2019-08,Reading Caversham Road,36.37382744947724,,31.617125568447445,,,Reading
2019-08,Reading Oxford Road,20.38971883236756,,21.45007258679659,,,Reading
2019-08,Watford Town Hall,22.15285253763441,,12.474059139784949,7.0858870967741945,,Watford
2019-09,H&F Hammersmith Town Centre,46.63937831233421,26.988546027089477,17.756843693537846,11.057240610463998,,Hammersmith and Fulham
2019-09,H&F Shepherd's Bush,50.356982871146236,,20.233253968253965,,,Hammersmith and Fulham
2019-09,Oxford High St,36.29778180797102,,13.439097277119012,,,Oxford
2019-09,Oxford St Ebbes (Cal Club),,39.18220944917402,,,,Oxford
2019-09,Reading Caversham Road,32.21125952624067,,21.126468253968252,,,Reading
2019-09,Reading Oxford Road,22.679383292984188,,16.973206521739133,,,Reading
2019-09,Watford Town Hall,25.154993509661836,,10.275597826086955,5.035929951690821,,Watford
2019-10,H&F Hammersmith Town Centre,51.30757342197205,22.582338424424954,21.742161914172787,14.701086886670408,,Hammersmith and Fulham
2019-10,H&F Shepherd's Bush,56.82857232819075,,21.821102150537637,,,Hammersmith and Fulham
2019-10,Oxford High St,40.25876907667135,,14.127284946236559,,,Oxford
2019-10,Oxford St Ebbes (Cal Club),,33.32321954301075,,,,Oxford
2019-10,Reading Caversham Road,35.176430394460034,,25.897446236559134,,,Reading
2019-10,Reading Oxford Road,24.170828625358975,,19.868533511836457,,,Reading
2019-10,Watford Town Hall,28.23046838592801,,12.3627688172043,7.25013440860215,,Watford
2019-11,H&F Hammersmith Town Centre,60.02076397584541,14.329022885046111,24.514438405797105,18.274896757121823,,Hammersmith and Fulham
2019-11,H&F Shepherd's Bush,61.62073685809178,,20.900853174603174,,,Hammersmith and Fulham
